,title,source,category,label
17161,15473,7,5,1
17162,15474,5,4,1
17163,15475,6,2,2
17164,15476,2,4,1
17165,15477,2,5,2
17166,15478,2,6,1
17167,15479,6,6,2
17168,15480,8,6,1
17169,15481,4,5,2
17170,15482,4,6,2
17171,15483,1,4,1
17172,15484,7,3,1
17173,15485,3,4,2
17174,15486,2,5,2
17175,15487,4,2,2
17176,15488,6,6,2
17178,15489,1,1,1
17179,15490,1,1,1
17180,15491,5,2,1
17181,15492,8,6,2
17182,15493,1,4,2
17183,15494,6,4,1
17184,15495,2,1,1
17185,15496,1,6,1
17186,15497,3,5,1
17187,15498,5,1,2
17188,15499,8,2,1
17189,15500,8,2,1
17190,15501,1,3,2
17191,15502,5,2,2
17192,15503,8,4,1
17193,15504,6,3,1
17194,15505,7,2,1
17195,15506,7,1,2
17196,15507,8,2,2
17197,15508,8,1,1
17198,15509,6,3,2
17199,15510,3,5,1
17200,15511,1,4,2
17201,15512,2,4,2
17202,15513,5,5,2
17203,15514,8,7,2
17204,15515,6,3,1
17205,15516,4,5,1
17206,15517,2,4,1
17207,15518,8,2,2
17208,15519,1,6,2
17209,15520,8,2,2
17210,15521,2,7,1
17211,15522,7,3,1
17212,15523,7,3,1
17213,15524,5,4,2
17214,15525,8,5,2
17215,15526,1,2,1
17216,15527,7,7,1
17217,15528,6,1,1
17218,15529,1,1,1
17219,15530,8,3,1
17220,15531,6,5,1
17221,15532,3,3,1
17222,15533,6,1,1
17224,15534,4,3,2
17225,15535,7,2,1
17226,15536,5,4,2
17227,15537,2,3,1
17229,15538,3,3,1
17230,15539,7,2,1
17231,15540,8,1,2
17232,15541,1,1,1
17234,15542,1,2,1
17235,15543,7,1,1
17236,15544,2,1,1
17237,15545,4,6,1
17238,15546,2,2,1
17239,15547,2,7,2
17240,15548,8,1,1
17241,15549,8,4,1
17243,15550,5,5,2
17244,15551,8,3,1
17245,15552,4,1,2
17246,15553,3,2,1
17247,15554,5,2,2
17248,15555,8,1,2
17249,15556,1,1,2
17250,15557,8,5,1
17251,15558,2,7,2
17252,15559,1,6,1
17253,15560,2,5,2
17254,15561,5,1,1
17256,15562,4,4,1
17257,15563,2,3,1
17258,15564,5,3,1
17259,15565,6,3,2
17260,15566,1,3,2
17261,15567,6,4,2
17262,15568,6,7,1
17264,15569,4,4,1
17265,15570,5,2,2
17266,15571,6,7,2
17267,15572,8,4,2
17268,15573,1,3,2
17269,15574,4,7,1
17270,15575,6,4,2
17271,15576,3,2,1
17272,15577,3,3,2
17273,15578,6,4,1
17274,15579,4,7,2
17275,15580,3,5,1
17276,15581,4,1,1
17277,15582,4,5,2
17278,15583,4,5,1
17279,15584,5,5,1
17280,15585,5,5,2
17281,15586,2,4,2
17282,15587,8,1,1
17283,15588,5,6,2
17284,15589,4,1,1
17285,15590,5,4,2
17286,15591,4,1,1
17289,15592,8,1,1
17290,15593,6,6,2
17291,15594,6,1,2
17293,15595,7,2,2
17294,15596,1,3,2
17295,15597,1,3,2
17296,15598,5,3,1
17297,15599,7,6,1
17298,15600,3,3,2
17299,15601,7,3,2
17300,15602,2,6,1
17301,15603,4,4,2
17302,15604,4,3,2
17303,15605,5,6,2
17304,15606,1,5,2
17305,15607,7,6,2
17306,15608,6,5,1
17307,15609,5,2,2
17308,15610,1,5,1
17309,15611,3,7,1
17310,15612,5,5,1
17311,15613,1,5,2
17312,15614,4,2,1
17313,15615,5,6,1
17315,15616,1,6,2
17316,15617,2,3,2
17317,15618,3,2,1
17318,15619,2,2,1
17320,15620,6,3,2
17322,15621,7,2,1
17323,15622,1,1,2
17324,15623,8,4,2
17326,15624,5,5,2
17327,15625,5,3,2
17328,15626,2,4,2
17329,15627,3,7,1
17330,15628,8,7,1
17331,15629,7,5,2
17332,15630,6,1,1
17333,15631,1,5,2
17334,15632,6,4,2
17335,15633,5,3,2
17336,15634,2,1,2
17338,15635,7,3,1
17339,15636,8,4,2
17341,15637,1,2,1
17342,15638,7,2,2
17343,15639,8,6,2
17344,15640,4,4,1
17345,15641,8,6,2
17346,15642,4,1,1
17347,15643,8,7,2
17348,15644,8,4,1
17349,15645,6,4,2
17350,15646,5,2,2
17351,15647,3,5,1
17352,15648,1,2,2
17353,15649,4,5,2
17354,15650,1,1,1
17355,15651,6,1,1
17356,15652,1,3,1
17357,15653,5,4,2
17358,15654,6,7,1
17359,15655,2,2,1
17360,15656,7,1,1
17361,15657,2,3,1
17362,15658,7,1,2
17365,15659,8,5,2
17366,15660,4,5,2
17368,15661,3,3,2
17369,15662,5,6,1
17370,15663,7,2,1
17371,15664,2,4,2
17372,15665,1,6,1
17374,15666,6,1,1
17375,15667,6,7,1
17376,15668,7,1,2
17377,15669,8,6,2
17379,15670,5,2,2
17380,15671,4,4,1
17381,15672,4,3,1
17382,15673,3,1,2
17383,15674,4,5,2
17384,15675,1,5,2
17385,15676,2,2,2
17387,15677,4,5,1
17388,15678,5,7,2
17389,15679,6,3,2
17390,15680,7,3,2
17391,15681,7,7,2
17392,15682,8,4,1
17393,15683,1,2,1
17394,15684,1,5,2
17395,15685,5,4,1
17396,15686,4,5,1
17397,15687,2,3,2
17398,15688,3,6,1
17399,15689,7,3,2
17400,15690,8,5,1
17401,15691,2,4,2
17402,15692,7,2,2
17403,15693,7,6,1
17404,15694,8,3,1
17405,15695,8,2,2
17406,15696,8,5,2
17407,15697,6,4,2
17409,15698,8,5,2
17410,15699,3,5,1
17411,15700,5,1,1
17412,15701,6,2,2
17414,15702,4,7,2
17415,15703,2,6,1
17416,15704,5,4,2
17417,15705,7,4,2
17418,15706,4,4,1
17420,15707,3,5,2
17421,15708,3,6,1
17423,15709,3,1,2
17424,15710,3,7,2
17425,15711,1,5,1
17426,15712,7,2,2
17427,15713,4,6,2
17429,15714,2,2,1
17430,15715,8,1,2
17431,15716,1,2,1
17432,15717,6,3,1
17433,15718,4,6,2
17435,15719,4,1,2
17436,15720,6,7,2
17437,15721,4,7,2
17438,15722,2,7,2
17439,15723,1,7,2
17440,15724,3,1,1
17441,15725,3,2,2
17442,15726,1,7,1
17443,15727,6,6,1
17444,15728,7,7,2
17445,15729,2,6,1
17446,15730,6,7,1
17447,15731,8,3,2
17448,15732,7,5,1
17449,15733,8,1,2
17450,15734,2,5,1
17451,15735,5,4,1
17452,15736,2,2,1
17453,15737,2,1,1
17454,15738,8,7,2
17455,15739,3,2,2
17456,15740,4,3,2
17457,15741,3,4,2
17458,15742,1,3,1
17459,15743,1,5,2
17460,15744,1,3,1
17461,15745,3,4,2
17463,15746,6,5,1
17464,15747,4,2,1
17465,15748,4,3,1
17466,15749,7,1,2
17467,15750,4,4,2
17468,15751,5,1,1
17471,15752,3,5,2
17472,15753,7,3,1
17473,15754,7,2,1
17474,15755,2,5,1
17475,15756,3,5,2
17476,15757,5,4,2
17477,15758,4,2,1
17478,15759,7,3,2
17479,15760,6,3,2
17480,15761,3,5,1
17481,15762,8,4,1
17482,15763,8,6,2
17483,15764,3,6,2
17484,15765,4,3,2
17485,15766,4,6,1
17486,15767,6,5,1
17487,15768,2,7,1
17488,15769,6,1,2
17489,15770,5,6,1
17490,15771,2,5,2
17491,15772,3,3,1
17492,15773,2,3,1
17493,15774,6,3,1
17494,15775,8,1,1
17495,15776,2,7,1
17496,15777,5,5,1
17497,15778,6,3,2
17498,15779,8,1,2
17500,15780,8,7,2
17501,15781,7,4,1
17502,15782,1,6,2
17503,15783,4,4,1
17504,15784,6,4,1
17505,15785,2,1,1
17506,15786,7,6,2
17507,15787,8,7,2
17508,15788,4,2,2
17509,15789,8,6,2
17510,15790,8,7,1
17512,15791,7,5,2
17513,15792,4,5,2
17514,15793,1,4,2
17515,15794,1,6,1
17516,15795,1,1,2
17517,15796,2,7,1
17518,15797,6,1,1
17519,15798,5,3,1
17520,15799,8,2,1
17521,15800,2,3,2
17522,15801,1,4,1
17523,15802,8,7,2
17525,15803,8,6,1
17526,15804,3,2,2
17527,15805,5,4,1
17528,15806,6,1,1
17529,15807,1,5,2
17530,15808,3,6,2
17531,15809,7,7,1
17532,15810,4,4,2
17533,15811,2,5,1
17534,15812,6,1,1
17535,15813,1,1,1
17536,15814,3,3,2
17537,15815,4,2,1
17538,15816,1,3,2
17539,15817,6,6,2
17540,15818,3,3,1
17541,15819,8,2,1
17542,15820,5,6,1
17543,15821,8,5,1
17544,15822,2,7,2
17545,15823,7,6,1
17546,15824,3,2,2
17547,15825,3,6,2
17548,15826,7,6,1
17549,15827,2,4,1
17550,15828,8,4,2
17551,15829,6,7,2
17552,15830,1,5,1
17553,15831,3,5,1
17557,15832,6,6,2
17558,15833,7,2,1
17559,15834,3,3,2
17560,15835,8,7,1
17562,15836,3,1,1
17564,15837,3,7,1
17565,15838,1,6,1
17566,15839,3,3,2
17567,15840,5,4,1
17568,15841,6,3,1
17569,15842,7,7,2
17570,15843,2,4,2
17572,15844,1,2,2
17573,15845,1,7,2
17574,15846,7,5,2
17576,15847,7,7,1
17577,15848,6,4,1
17578,15849,2,6,1
17579,15850,5,4,1
17580,15851,4,4,1
17581,15852,2,3,2
17583,15853,2,1,2
17584,15854,8,4,1
17585,15855,2,5,2
17587,15856,2,4,2
17588,15857,7,2,2
17589,15858,7,6,1
17590,15859,1,5,2
17591,15860,5,4,2
17592,15861,3,6,1
17593,15862,2,1,2
17594,15863,7,7,1
17595,15864,2,3,1
17596,15865,1,3,1
17597,15866,3,5,2
17598,15867,8,6,2
17599,15868,4,6,1
17600,15869,3,2,2
17601,15870,3,1,2
17602,15871,7,6,1
17604,15872,2,5,1
17605,15873,3,5,2
17606,15874,1,4,1
17607,15875,2,3,1
17608,15876,1,4,1
17609,15877,7,1,1
17610,15878,1,4,1
17611,15879,2,6,1
17613,15880,1,4,2
17614,15881,4,4,1
17615,15882,5,4,2
17616,15883,2,3,1
17617,15884,4,7,2
17618,15885,3,5,2
17619,15886,2,6,2
17620,15887,4,7,1
17621,15888,4,5,2
17622,15889,6,3,2
17623,15890,1,3,1
17624,15891,5,4,2
17625,15892,4,3,1
17626,15893,3,7,1
17627,15894,7,1,2
17628,15895,3,4,1
17629,15896,3,6,1
17630,15897,1,6,2
17631,15898,8,2,2
17632,15899,3,5,1
17633,15900,2,2,1
17634,15901,7,3,2
17635,15902,8,4,2
17636,15903,8,4,2
17637,15904,6,4,2
17638,15905,1,4,2
17639,15906,5,4,2
17640,15907,4,5,2
17641,15908,1,7,1
17642,15909,8,6,1
17643,15910,2,3,2
17644,15911,1,7,2
17645,15912,3,6,1
17647,15913,5,4,2
17648,15914,2,4,1
17649,15915,4,2,2
17650,15916,1,3,2
17651,15917,6,6,1
17652,15918,4,3,1
17653,15919,1,2,1
17654,15920,8,2,2
17655,15921,7,2,2
17656,15922,3,2,2
17657,15923,1,6,1
17658,15924,4,3,1
17659,15925,5,7,2
17660,15926,6,3,1
17661,15927,2,2,1
17662,15928,1,2,2
17663,15929,8,2,1
17664,15930,3,3,1
17665,15931,7,5,2
17666,15932,7,4,2
17667,15933,2,5,2
17668,15934,3,5,1
17669,15935,3,2,2
17671,15936,1,2,2
17672,15937,4,3,2
17673,15938,7,2,2
17674,15939,1,2,1
17675,15940,7,3,2
17676,15941,1,5,1
17678,15942,4,4,1
17682,15943,4,6,1
17683,15944,4,2,2
17685,15945,1,5,1
17686,15946,3,4,1
17687,15947,5,2,2
17688,15948,1,7,2
17689,15949,5,1,1
17690,15950,1,5,1
17691,15951,6,2,2
17692,15952,7,3,1
17693,15953,1,4,2
17694,15954,4,5,2
17695,15955,7,4,1
17699,15956,5,3,1
17700,15957,1,5,2
17701,15958,7,3,1
17702,15959,8,2,2
17703,15960,4,4,1
17704,15961,8,5,1
17705,15962,4,1,1
17707,15963,4,2,2
17708,15964,3,6,1
17709,15965,5,2,1
17710,15966,3,2,2
17711,15967,1,1,2
17712,15968,8,3,1
17713,15969,1,6,2
17714,15970,2,7,1
17715,15971,2,2,2
17716,15972,1,4,1
17718,15973,7,2,1
17719,15974,7,6,2
17720,15975,6,3,1
17721,15976,5,4,2
17722,15977,4,3,1
17723,15978,3,2,2
17724,15979,5,5,1
17726,15980,6,7,2
17727,15981,2,3,2
17728,15982,4,6,2
17729,15983,8,4,2
17730,15984,4,2,1
17732,15985,4,1,1
17733,15986,6,2,2
17734,15987,2,6,1
17735,15988,5,5,1
17736,15989,8,3,2
17737,15990,5,7,1
17738,15991,3,5,1
17739,15992,3,6,1
17740,15993,6,7,2
17741,15994,6,5,1
17742,15995,8,4,1
17743,15996,8,2,2
17744,15997,7,1,2
17745,15998,1,2,2
17746,15999,7,1,2
17747,16000,3,1,2
17748,16001,1,4,1
17749,16002,6,7,1
17750,16003,3,5,2
17751,16004,3,7,1
17752,16005,4,3,2
17754,16006,5,4,2
17755,16007,8,3,1
17756,16008,8,3,1
17757,16009,8,5,2
17758,16010,3,6,2
17759,16011,6,3,2
17760,16012,3,2,1
17763,16013,1,5,2
17764,16014,5,3,2
17765,16015,2,4,2
17766,16016,7,5,1
17767,16017,4,1,2
17768,16018,5,4,2
17769,16019,4,3,2
17770,16020,8,1,1
17771,16021,4,6,2
17772,16022,8,1,2
17774,16023,5,1,1
17775,16024,4,2,1
17776,16025,7,5,1
17777,16026,6,3,1
17778,16027,6,6,2
17779,16028,4,5,1
17780,16029,2,6,1
17782,16030,3,4,2
17783,16031,7,4,1
17784,16032,1,5,1
17785,16033,3,2,2
17787,16034,8,7,2
17788,16035,6,6,1
17789,16036,1,7,2
17790,16037,4,3,1
17791,16038,7,6,1
17792,16039,5,5,1
17794,16040,3,5,1
17795,16041,5,6,1
17796,16042,6,5,1
17797,16043,5,3,1
17798,16044,7,6,1
17799,16045,5,6,1
17800,16046,2,3,1
17801,16047,2,5,1
17802,16048,5,2,1
17803,16049,7,2,1
17805,16050,3,6,2
17806,16051,8,4,1
17807,16052,7,2,1
17808,16053,8,3,1
17809,16054,5,3,2
17810,16055,6,2,2
17811,16056,2,6,2
17812,16057,1,5,1
17813,16058,5,3,2
17814,16059,8,7,2
17815,16060,2,7,1
17816,16061,6,5,1
17817,16062,6,7,2
17818,16063,7,5,2
17819,16064,7,1,1
17822,16065,6,7,2
17823,16066,4,6,2
17825,16067,4,5,1
17826,16068,6,5,2
17827,16069,1,4,2
17828,16070,6,2,2
17829,16071,5,6,2
17830,16072,3,5,1
17831,16073,2,1,2
17832,16074,7,4,2
17833,16075,1,2,2
17834,16076,1,1,1
17835,16077,1,6,1
17837,16078,4,6,1
17838,16079,8,3,1
17839,16080,6,6,2
17840,16081,3,7,1
17841,16082,8,5,1
17842,16083,3,7,1
17843,16084,1,4,1
17844,16085,2,3,1
17845,16086,8,4,2
17846,16087,6,4,2
17847,16088,8,4,2
17848,16089,4,7,1
17849,16090,1,1,1
17850,16091,1,2,2
17851,16092,1,6,2
17852,16093,8,7,2
17853,16094,2,1,1
17854,16095,6,6,1
17855,16096,4,3,1
17856,16097,1,6,2
17857,16098,4,2,1
17858,16099,6,5,1
17859,16100,1,6,2
17860,16101,4,2,2
17861,16102,5,7,1
17862,16103,5,5,2
17863,16104,8,3,1
17864,16105,2,3,2
17865,16106,6,7,1
17866,16107,3,1,1
17867,16108,6,4,1
17868,16109,5,5,2
17869,16110,2,4,2
17870,16111,3,7,1
17871,16112,7,4,2
17872,16113,1,7,1
17873,16114,1,6,2
17874,16115,2,2,2
17875,16116,4,5,2
17876,16117,5,4,2
17877,16118,2,3,1
17880,16119,2,1,1
17881,16120,2,5,2
17882,16121,3,3,1
17883,16122,7,3,2
17884,16123,1,5,2
17885,16124,1,5,1
17886,16125,3,6,1
17888,16126,4,2,2
17889,16127,3,1,2
17890,16128,5,4,1
17891,16129,5,5,2
17892,16130,4,7,2
17893,16131,4,3,1
17894,16132,4,7,2
17895,16133,4,5,1
17896,16134,1,6,2
17897,16135,5,7,2
17899,16136,4,2,1
17901,16137,6,1,2
17902,16138,8,2,1
17903,16139,5,5,1
17904,16140,8,4,1
17905,16141,7,5,1
17906,16142,2,3,2
17907,16143,1,4,2
17908,16144,3,4,2
17909,16145,1,1,2
17910,16146,4,4,1
17911,16147,2,6,1
17912,16148,5,2,2
17913,16149,5,1,1
17915,16150,1,7,1
17916,16151,2,2,1
17918,16152,5,7,2
17919,16153,2,7,1
17920,16154,7,1,2
17921,16155,4,2,2
17922,16156,6,4,2
17923,16157,1,7,2
17924,16158,1,4,1
17925,16159,7,7,1
17926,16160,2,4,1
17927,16161,3,1,1
17928,16162,7,6,1
17929,16163,6,7,2
17930,16164,2,6,2
17931,16165,2,7,1
17932,16166,5,4,2
17933,16167,6,1,1
17934,16168,8,7,2
17935,16169,2,5,1
17936,16170,1,4,2
17937,16171,3,1,1
17938,16172,7,6,1
17939,16173,6,2,2
17941,16174,8,3,1
17942,16175,2,7,1
17943,16176,3,7,2
17944,16177,6,2,1
17945,16178,5,1,2
17946,16179,8,4,2
17947,16180,7,7,2
17948,16181,3,1,2
17952,16182,4,5,1
17953,16183,4,4,1
17954,16184,1,2,2
17955,16185,1,3,1
17956,16186,3,3,2
17957,16187,5,2,1
17958,16188,2,2,2
17959,16189,6,3,1
17960,16190,1,4,2
17961,16191,1,1,1
17962,16192,4,1,1
17963,16193,6,7,1
17964,16194,2,3,2
17965,16195,7,3,1
17966,16196,3,4,1
17967,16197,6,7,1
17968,16198,7,7,2
17969,16199,6,5,1
17972,16200,5,6,2
17973,16201,8,2,1
17974,16202,6,5,1
17975,16203,7,6,1
17976,16204,1,4,2
17977,16205,4,7,1
17978,16206,8,1,1
17979,16207,6,1,2
17980,16208,1,7,1
17981,16209,8,4,2
17982,16210,3,2,1
17983,16211,5,1,1
17984,16212,3,5,2
17985,16213,5,3,2
17986,16214,8,4,2
17987,16215,8,5,2
17988,16216,8,5,2
17989,16217,2,5,1
17990,16218,8,4,1
17991,16219,1,1,2
17992,16220,8,1,2
17993,16221,1,5,2
17994,16222,7,1,1
17995,16223,2,6,2
17996,16224,7,7,2
17998,16225,5,7,2
17999,16226,1,3,2
18000,16227,6,7,1
18001,16228,8,6,1
18002,16229,5,1,1
18003,16230,6,1,2
18004,16231,8,6,1
18005,16232,2,2,2
18006,16233,4,7,2
18007,16234,5,6,1
18008,16235,4,7,2
18009,16236,2,5,1
18010,16237,2,1,1
18011,16238,3,1,1
18012,16239,7,3,1
18013,16240,3,3,2
18014,16241,1,4,1
18015,16242,5,1,2
18016,16243,7,6,1
18017,16244,6,1,1
18018,16245,7,5,1
18019,16246,8,5,2
18020,16247,7,5,1
18021,16248,7,5,2
18023,16249,6,4,2
18024,16250,6,6,2
18025,16251,5,7,1
18026,16252,6,3,2
18027,16253,4,2,2
18029,16254,7,5,2
18030,16255,3,1,1
18031,16256,3,5,1
18032,16257,5,6,1
18033,16258,1,4,1
18034,16259,1,1,2
18035,16260,3,5,2
18036,16261,7,1,2
18037,16262,4,6,2
18038,16263,7,5,1
18039,16264,3,4,1
18040,16265,3,5,1
18041,16266,2,3,2
18042,16267,6,1,2
18043,16268,6,6,1
18044,16269,4,6,2
18045,16270,5,5,1
18046,16271,8,6,1
18047,16272,8,1,1
18048,16273,6,6,1
18049,16274,5,1,2
18050,16275,7,1,2
18051,16276,3,2,1
18052,16277,8,1,2
18053,16278,1,6,2
18054,16279,8,1,1
18056,16280,4,6,1
18057,16281,1,2,2
18058,16282,8,6,1
18059,16283,5,1,1
18061,16284,6,5,2
18062,16285,4,5,2
18063,16286,5,4,2
18064,16287,2,4,1
18065,16288,4,4,2
18067,16289,3,6,2
18068,16290,5,7,1
18069,16291,8,1,1
18070,16292,2,3,1
18071,16293,5,6,1
18072,16294,5,5,1
18073,16295,4,6,2
18074,16296,8,1,1
18075,16297,7,7,1
18076,16298,4,7,1
18077,16299,4,5,2
18078,16300,4,6,2
18080,16301,7,6,2
18081,16302,3,1,1
18082,16303,6,5,1
18083,16304,2,6,1
18084,16305,6,7,2
18085,16306,1,6,1
18087,16307,7,7,1
18088,16308,7,2,2
18089,16309,6,1,2
18090,16310,3,3,1
18091,16311,3,1,2
18092,16312,1,3,2
18093,16313,7,3,1
18094,16314,1,7,2
18095,16315,6,7,1
18096,16316,7,3,2
18097,16317,8,4,1
18098,16318,6,6,1
18099,16319,1,3,2
18100,16320,4,4,2
18101,16321,1,7,2
18102,16322,3,4,2
18103,16323,2,2,2
18105,16324,6,1,1
18106,16325,3,5,1
18109,16326,6,3,1
18110,16327,8,4,2
18111,16328,1,1,2
18113,16329,2,5,1
18114,16330,8,5,2
18115,16331,7,1,2
18116,16332,8,6,1
18117,16333,7,6,2
18119,16334,4,7,2
18120,16335,6,1,1
18121,16336,8,2,1
18122,16337,4,2,1
18123,16338,7,4,1
18124,16339,8,3,1
18125,16340,5,2,1
18126,16341,1,2,2
18129,16342,6,6,1
18131,16343,3,4,1
18132,16344,7,1,1
18133,16345,7,2,2
18134,16346,7,1,2
18135,16347,6,5,2
18136,16348,1,5,2
18137,16349,8,3,2
18138,16350,6,5,2
18139,16351,4,4,1
18142,16352,1,4,1
18144,16353,8,2,1
18145,16354,1,2,2
18146,16355,3,2,1
18148,16356,8,5,2
18149,16357,6,7,2
18150,16358,1,5,2
18151,16359,5,5,2
18153,16360,2,7,1
18154,16361,5,1,1
18155,16362,1,1,2
18156,16363,3,4,2
18157,16364,4,4,1
18158,16365,6,7,2
18159,16366,3,3,2
18160,16367,1,2,1
18161,16368,4,4,1
18162,16369,3,7,2
18165,16370,7,3,2
18166,16371,5,2,1
18168,16372,3,4,1
18169,16373,4,6,2
18172,16374,1,6,1
18173,16375,1,1,2
18174,16376,8,3,1
18175,16377,7,2,2
18177,16378,2,2,2
18178,16379,1,1,1
18179,16380,2,5,2
18180,16381,5,7,2
18181,16382,5,2,2
18182,16383,4,3,1
18183,16384,7,4,1
18184,16385,8,4,1
18185,16386,7,1,2
18187,16387,4,5,2
18188,16388,8,3,1
18189,16389,5,7,1
18190,16390,2,1,1
18191,16391,4,5,1
18192,16392,7,3,2
18193,16393,1,5,2
18194,16394,4,1,2
18195,16395,2,5,1
18196,16396,6,6,2
18197,16397,7,3,2
18199,16398,3,7,2
18200,16399,7,7,2
18201,16400,5,7,2
18202,16401,6,2,1
18203,16402,8,5,2
18204,16403,8,3,1
18205,16404,1,1,2
18206,16405,4,5,2
18207,16406,4,5,2
18208,16407,8,4,1
18209,16408,2,3,1
18210,16409,4,3,2
18211,16410,8,6,1
18212,16411,2,3,1
18213,16412,1,4,2
18214,16413,5,6,1
18215,16414,8,5,2
18216,16415,1,4,2
18217,16416,6,2,1
18218,16417,6,2,1
18219,16418,6,1,2
18220,16419,8,1,1
18221,16420,4,6,2
18222,16421,6,6,1
18223,16422,2,5,1
18224,16423,6,5,1
18226,16424,1,7,1
18228,16425,1,7,2
18229,16426,8,3,1
18230,16427,4,2,1
18232,16428,8,1,1
18233,16429,6,3,1
18234,16430,7,1,1
18235,16431,6,4,2
18236,16432,2,7,1
18237,16433,2,7,2
18238,16434,2,4,1
18239,16435,7,3,1
18240,16436,8,7,1
18241,16437,5,3,2
18242,16438,3,1,1
18243,16439,7,4,1
18244,16440,3,7,1
18245,16441,6,2,1
18246,16442,6,4,1
18247,16443,2,6,2
18248,16444,7,4,1
18249,16445,5,4,1
18250,16446,7,1,2
18251,16447,8,7,2
18252,16448,2,7,2
18253,16449,1,4,2
18254,16450,5,6,2
18256,16451,1,6,1
18257,16452,6,1,1
18258,16453,8,2,2
18259,16454,3,3,2
18260,16455,8,5,1
18261,16456,7,6,2
18262,16457,7,1,1
18263,16458,3,3,2
18265,16459,2,1,2
18266,16460,5,5,2
18267,16461,7,2,1
18268,16462,1,3,1
18269,16463,1,1,2
18270,16464,5,7,2
18271,16465,5,3,1
18272,16466,7,4,2
18274,16467,7,3,2
18275,16468,8,4,1
18276,16469,2,4,1
18277,16470,1,3,2
18278,16471,3,2,2
18279,16472,4,2,1
18280,16473,6,5,1
18281,16474,2,7,2
18282,16475,7,7,1
18283,16476,2,5,2
18284,16477,7,6,1
18285,16478,1,6,1
18286,16479,3,5,1
18287,16480,2,5,1
18288,16481,2,2,1
18289,16482,3,1,2
18290,16483,8,5,1
18291,16484,3,4,2
18292,16485,4,3,2
18293,16486,3,1,1
18294,16487,5,7,1
18295,16488,6,5,2
18296,16489,2,3,1
18297,16490,3,7,1
18298,16491,7,6,1
18300,16492,4,3,1
18301,16493,2,5,1
18302,16494,4,4,1
18303,16495,3,4,1
18304,16496,8,2,2
18305,16497,1,4,1
18306,16498,7,7,1
18307,16499,5,1,2
18308,16500,1,1,2
18309,16501,4,7,2
18310,16502,2,5,1
18311,16503,3,7,1
18312,16504,1,4,1
18313,16505,3,4,2
18314,16506,8,2,1
18315,16507,5,5,2
18316,16508,4,3,2
18317,16509,6,4,2
18318,16510,8,2,2
18319,16511,8,5,1
18320,16512,8,2,2
18321,16513,7,1,1
18322,16514,4,4,1
18323,16515,3,4,2
18324,16516,8,2,1
18325,16517,6,2,2
18326,16518,3,6,1
18327,16519,1,1,1
18328,16520,4,5,1
18329,16521,1,7,2
18330,16522,4,2,2
18331,16523,3,3,1
18332,16524,4,1,2
18334,16525,2,6,2
18335,16526,5,5,1
18336,16527,7,4,2
18337,16528,1,3,2
18338,16529,7,3,2
18339,16530,2,2,2
18340,16531,2,3,2
18341,16532,5,3,1
18342,16533,8,7,1
18344,16534,4,2,1
18345,16535,6,7,1
18348,16536,5,7,1
18349,16537,7,7,2
18350,16538,3,3,2
18351,16539,4,6,2
18352,16540,5,1,2
18353,16541,6,1,2
18354,16542,2,7,2
18356,16543,4,3,1
18357,16544,1,4,1
18358,16545,8,4,1
18359,16546,5,1,2
18360,16547,7,3,1
18361,16548,3,6,1
18362,16549,5,6,2
18363,16550,1,2,1
18364,16551,6,1,1
18365,16552,8,3,2
18366,16553,5,5,2
18367,16554,5,4,2
18368,16555,3,3,1
18369,16556,4,1,2
18370,16557,2,4,1
18371,16558,5,2,2
18372,16559,3,2,1
18373,16560,1,7,1
18374,16561,1,4,1
18375,16562,2,1,2
18376,16563,6,5,1
18377,16564,5,4,1
18378,16565,7,2,1
18379,16566,2,3,1
18380,16567,8,6,1
18381,16568,8,4,1
18382,16569,7,2,2
18383,16570,2,6,2
18384,16571,8,6,1
18385,16572,4,1,2
18386,16573,8,1,1
18387,16574,6,7,1
18388,16575,6,5,1
18389,16576,3,6,1
18390,16577,1,7,1
18391,16578,2,7,2
18392,16579,1,6,2
18393,16580,7,1,2
18394,16581,5,4,1
18396,16582,1,3,1
18397,16583,1,5,1
18398,16584,5,5,1
18399,16585,7,1,1
18400,16586,7,5,2
18402,16587,6,6,2
18403,16588,5,2,1
18404,16589,8,2,2
18405,16590,8,1,2
18406,16591,8,2,1
18407,16592,6,7,2
18408,16593,7,6,2
18409,16594,5,3,1
18410,16595,2,6,1
18411,16596,7,2,2
18412,16597,6,7,1
18413,16598,3,6,1
18414,16599,4,4,2
18415,16600,4,6,2
18416,16601,8,7,2
18417,16602,2,5,1
18418,16603,1,3,1
18419,16604,5,2,1
18420,16605,3,3,2
18421,16606,2,5,1
18422,16607,6,7,1
18423,16608,3,1,2
18424,16609,2,1,1
18425,16610,5,6,1
18426,16611,8,7,1
18427,16612,8,1,1
18428,16613,1,3,1
18429,16614,7,6,2
18430,16615,8,6,1
18431,16616,1,3,1
18432,16617,6,4,1
18433,16618,4,6,2
18434,16619,2,5,1
18436,16620,5,5,2
18437,16621,4,6,2
18438,16622,7,7,2
18439,16623,6,4,1
18440,16624,4,1,2
18441,16625,5,3,1
18442,16626,1,2,2
18443,16627,3,7,1
18444,16628,2,4,1
18445,16629,2,6,2
18446,16630,6,5,2
18447,16631,5,4,2
18448,16632,8,1,2
18449,16633,3,3,1
18450,16634,5,4,2
18451,16635,8,7,2
18452,16636,2,2,2
18453,16637,8,6,2
